questionId,sourceQuestionId,currentTopic,correctMasterTopicId,correctMasterTopicName,mappingStatus,mappingReason
"Q-08370","14132","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08371","14133","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08372","14134","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08373","14135","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08374","14136","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08375","14142","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08376","14166","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08377","14167","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08378","14168","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08379","14169","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08380","14173","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08381","14196","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08382","14197","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08383","14199","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08384","14203","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08385","14206","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Core examinable fact tests constitutional articles (153-162), powers, appointments, and tenures of Rajasthan Governors."
"Q-08386","14207","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08387","14208","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08388","14209","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08389","14210","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08390","14211","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08391","14212","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08392","14213","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08393","14214","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08394","14218","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08395","14219","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08396","14222","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08397","14223","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08398","14224","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08399","14225","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08400","14227","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08401","20639","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08402","20640","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08403","20641","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08404","20642","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08405","20644","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08406","20645","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08407","20647","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08408","20648","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08409","14229","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08410","14230","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08411","14233","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08412","14234","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08413","14246","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08414","14247","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08415","14251","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08416","20650","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08417","20652","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08418","20654","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08419","20655","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08420","14256","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08421","14257","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08422","14258","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08423","14259","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08424","14263","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08425","14264","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08426","14267","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08427","14268","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08428","20656","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08429","20657","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08430","20658","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08431","14269","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08432","14278","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Core examinable fact tests constitutional articles (153-162), powers, appointments, and tenures of Rajasthan Governors."
"Q-08433","20659","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08434","20660","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08435","20661","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08436","20662","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08437","20663","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08438","20664","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08439","20665","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08440","20666","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08441","20668","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08442","20669","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08443","20670","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08444","14284","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08445","14285","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Core examinable fact tests constitutional articles (153-162), powers, appointments, and tenures of Rajasthan Governors."
"Q-08446","14287","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08447","14291","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08448","14293","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08449","14294","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08450","14295","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08451","14296","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08452","14297","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08453","14298","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08454","14299","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08455","20672","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08456","14301","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08457","14303","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08458","20674","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08459","14304","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08460","14306","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08461","14313","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08462","14315","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08463","14318","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08464","20675","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08465","14320","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08466","14321","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08467","14323","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08468","20676","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
"Q-08469","20677","राजस्थान के संवैधानिक आयोग एवं संस्थाएँ",71,"राजस्थान के संवैधानिक आयोग एवं संस्थाएँ","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 71 (राजस्थान के संवैधानिक आयोग एवं संस्थाएँ)."
