questionId,sourceQuestionId,currentTopic,correctMasterTopicId,correctMasterTopicName,mappingStatus,mappingReason
"Q-445","17955","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-446","17999","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-447","18021","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-448","18044","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-449","18068","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-450","18096","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-451","18140","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-452","18172","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-453","18193","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-454","18222","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-455","18247","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-456","18273","राजस्थान के हस्तशिल्प एवं हस्तकलाएँ",27,"राजस्थान के हस्तशिल्प एवं हस्तकलाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 27 (राजस्थान के हस्तशिल्प एवं हस्तकलाएँ)."
"Q-457","16962","राजस्थान पंचायती राज एवं स्थानीय स्वशासन",65,"राजस्थान पंचायती राज एवं स्थानीय स्वशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 65 (राजस्थान पंचायती राज एवं स्थानीय स्वशासन)."
"Q-458","16980","राजस्थान पंचायती राज एवं स्थानीय स्वशासन",65,"राजस्थान पंचायती राज एवं स्थानीय स्वशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 65 (राजस्थान पंचायती राज एवं स्थानीय स्वशासन)."
"Q-459","16993","राजस्थान पंचायती राज एवं स्थानीय स्वशासन",65,"राजस्थान पंचायती राज एवं स्थानीय स्वशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 65 (राजस्थान पंचायती राज एवं स्थानीय स्वशासन)."
"Q-460","17013","राजस्थान पंचायती राज एवं स्थानीय स्वशासन",65,"राजस्थान पंचायती राज एवं स्थानीय स्वशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 65 (राजस्थान पंचायती राज एवं स्थानीय स्वशासन)."
"Q-461","17035","राजस्थान पंचायती राज एवं स्थानीय स्वशासन",65,"राजस्थान पंचायती राज एवं स्थानीय स्वशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 65 (राजस्थान पंचायती राज एवं स्थानीय स्वशासन)."
"Q-462","17056","राजस्थान पंचायती राज एवं स्थानीय स्वशासन",65,"राजस्थान पंचायती राज एवं स्थानीय स्वशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 65 (राजस्थान पंचायती राज एवं स्थानीय स्वशासन)."
"Q-463","17081","राजस्थान पंचायती राज एवं स्थानीय स्वशासन",65,"राजस्थान पंचायती राज एवं स्थानीय स्वशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 65 (राजस्थान पंचायती राज एवं स्थानीय स्वशासन)."
"Q-464","12015","राजस्थान महिला आयोग",69,"राजस्थान महिला आयोग","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 69 (राजस्थान महिला आयोग)."
"Q-465","13996","राजस्थान मानवाधिकार आयोग",68,"राजस्थान मानवाधिकार आयोग","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 68 (राजस्थान मानवाधिकार आयोग)."
"Q-466","14140","राजस्थान मानवाधिकार आयोग",68,"राजस्थान मानवाधिकार आयोग","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 68 (राजस्थान मानवाधिकार आयोग)."
"Q-467","14248","राजस्थान मानवाधिकार आयोग",68,"राजस्थान मानवाधिकार आयोग","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 68 (राजस्थान मानवाधिकार आयोग)."
"Q-468","8194","राजस्थान में 1857 का विद्रोह",49,"राजस्थान में 1857 का विद्रोह","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 49 (राजस्थान में 1857 का विद्रोह)."
"Q-469","8217","राजस्थान में 1857 का विद्रोह",49,"राजस्थान में 1857 का विद्रोह","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 49 (राजस्थान में 1857 का विद्रोह)."
"Q-470","324","राजस्थान में 1857 का विद्रोह",49,"राजस्थान में 1857 का विद्रोह","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 49 (राजस्थान में 1857 का विद्रोह)."
"Q-471","8281","राजस्थान में 1857 का विद्रोह",49,"राजस्थान में 1857 का विद्रोह","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 49 (राजस्थान में 1857 का विद्रोह)."
"Q-472","8333","राजस्थान में 1857 का विद्रोह",49,"राजस्थान में 1857 का विद्रोह","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 49 (राजस्थान में 1857 का विद्रोह)."
"Q-473","8394","राजस्थान में 1857 का विद्रोह",49,"राजस्थान में 1857 का विद्रोह","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 49 (राजस्थान में 1857 का विद्रोह)."
"Q-474","6237","राजस्थान में प्रेस एवं पत्रकारिता",57,"राजस्थान में प्रेस एवं पत्रकारिता","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 57 (राजस्थान में प्रेस एवं पत्रकारिता)."
"Q-475","6256","राजस्थान में प्रेस एवं पत्रकारिता",57,"राजस्थान में प्रेस एवं पत्रकारिता","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 57 (राजस्थान में प्रेस एवं पत्रकारिता)."
"Q-476","18","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-477","71","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-478","178","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-479","242","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-480","298","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-481","336","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-482","18733","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-483","386","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-484","426","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-485","475","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-486","505","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-487","533","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-488","554","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-489","591","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-490","612","राजस्थान में सामाजिक एवं राजनीतिक जागरण",53,"राजस्थान में सामाजिक एवं राजनीतिक जागरण","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 53 (राजस्थान में सामाजिक एवं राजनीतिक जागरण)."
"Q-491","8205","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-492","8253","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-493","8312","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-494","19866","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-495","19887","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-496","19906","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-497","19922","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-498","19943","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-499","19967","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-500","19989","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-501","20013","राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ",52,"राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 52 (राजस्थान में स्वतंत्रता आंदोलन के संगठन एवं संस्थाएँ)."
"Q-502","14006","राजस्थान राज्य निर्वाचन आयोग",67,"राजस्थान राज्य निर्वाचन आयोग","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 67 (राजस्थान राज्य निर्वाचन आयोग)."
"Q-503","13988","राजस्थान राज्य प्रशासन",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Primary examinable facts focus on constitutional provisions of Rajasthan Governors (12/20 Qs on Articles 153-162, powers, tenures, discretionary powers)."
"Q-504","14540","राजस्थान राज्य प्रशासन",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Primary examinable facts focus on constitutional provisions of Rajasthan Governors (11/20 Qs on Articles 153-162, powers, tenures, discretionary powers)."
"Q-505","14551","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-506","14564","राजस्थान राज्य प्रशासन",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Primary examinable facts focus on constitutional provisions of Rajasthan Governors (19/20 Qs on Articles 153-162, powers, tenures, discretionary powers)."
"Q-507","14584","राजस्थान राज्य प्रशासन",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Primary examinable facts focus on constitutional provisions of Rajasthan Governors (15/20 Qs on Articles 153-162, powers, tenures, discretionary powers)."
"Q-508","14604","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-509","14638","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-510","14656","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-511","14689","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-512","14713","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-513","14734","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","NEEDS_REVIEW","NEEDS_REVIEW (Removal Candidate from Rajasthan GK): Batch contains 3 questions on Federal Polity (President/Vice-President of India, Articles 56, 61, 87, 123). Belongs to Indian Polity (Federal Executive), not Rajasthan State Administration."
"Q-514","14755","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-515","14777","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-516","14793","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-517","14813","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-518","14834","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-519","14858","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-520","14880","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-521","14901","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","NEEDS_REVIEW","NEEDS_REVIEW (Removal Candidate from Rajasthan GK): Batch contains 4 questions on Federal Polity (President/Vice-President of India, Articles 56, 61, 87, 123). Belongs to Indian Polity (Federal Executive), not Rajasthan State Administration."
"Q-522","14926","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","NEEDS_REVIEW","NEEDS_REVIEW (Removal Candidate from Rajasthan GK): Batch contains 6 questions on Federal Polity (President/Vice-President of India, Articles 56, 61, 87, 123). Belongs to Indian Polity (Federal Executive), not Rajasthan State Administration."
"Q-523","14946","राजस्थान राज्य प्रशासन",59,"राजस्थान के राज्यपाल","CONFIDENT","Content verified: Primary examinable facts focus on constitutional provisions of Rajasthan Governors (10/20 Qs on Articles 153-162, powers, tenures, discretionary powers)."
"Q-524","14967","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-525","14987","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-526","15008","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-527","15030","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","NEEDS_REVIEW","NEEDS_REVIEW (Removal Candidate from Rajasthan GK): Batch contains 4 questions on Federal Polity (President/Vice-President of India, Articles 56, 61, 87, 123). Belongs to Indian Polity (Federal Executive), not Rajasthan State Administration."
"Q-528","15051","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-529","15073","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-530","15100","राजस्थान राज्य प्रशासन",58,"राजस्थान राज्य प्रशासन","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 58 (राजस्थान राज्य प्रशासन)."
"Q-531","14404","राजस्थान राज्य विधानमंडल",62,"राजस्थान राज्य विधानमंडल","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 62 (राजस्थान राज्य विधानमंडल)."
"Q-532","14422","राजस्थान राज्य विधानमंडल",62,"राजस्थान राज्य विधानमंडल","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 62 (राजस्थान राज्य विधानमंडल)."
"Q-533","14441","राजस्थान राज्य विधानमंडल",62,"राजस्थान राज्य विधानमंडल","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 62 (राजस्थान राज्य विधानमंडल)."
"Q-534","14459","राजस्थान राज्य विधानमंडल",62,"राजस्थान राज्य विधानमंडल","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 62 (राजस्थान राज्य विधानमंडल)."
"Q-535","14478","राजस्थान राज्य विधानमंडल",62,"राजस्थान राज्य विधानमंडल","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 62 (राजस्थान राज्य विधानमंडल)."
"Q-536","13998","राजस्थान लोक सेवा आयोग (RPSC)",66,"राजस्थान लोक सेवा आयोग (RPSC)","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 66 (राजस्थान लोक सेवा आयोग (RPSC))."
"Q-537","14185","राजस्थान लोक सेवा आयोग (RPSC)",66,"राजस्थान लोक सेवा आयोग (RPSC)","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 66 (राजस्थान लोक सेवा आयोग (RPSC))."
"Q-538","14273","राजस्थान लोक सेवा आयोग (RPSC)",66,"राजस्थान लोक सेवा आयोग (RPSC)","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 66 (राजस्थान लोक सेवा आयोग (RPSC))."
"Q-539","14002","राजस्थान लोकायुक्त",70,"राजस्थान लोकायुक्त","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 70 (राजस्थान लोकायुक्त)."
"Q-540","14240","राजस्थान लोकायुक्त",70,"राजस्थान लोकायुक्त","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 70 (राजस्थान लोकायुक्त)."
"Q-541","12032","राजस्थान विज्ञान एवं प्रौद्योगिकी",73,"राजस्थान विज्ञान एवं प्रौद्योगिकी","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 73 (राजस्थान विज्ञान एवं प्रौद्योगिकी)."
"Q-542","12054","राजस्थान विज्ञान एवं प्रौद्योगिकी",73,"राजस्थान विज्ञान एवं प्रौद्योगिकी","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 73 (राजस्थान विज्ञान एवं प्रौद्योगिकी)."
"Q-543","6311","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-544","6342","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-545","6379","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-546","6425","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-547","6459","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-548","6512","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-549","6535","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-550","6566","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-551","6597","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-552","6639","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-553","19484","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-554","6686","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-555","6720","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
"Q-556","6751","राजस्थानी भाषा एवं बोलियाँ",32,"राजस्थानी भाषा एवं बोलियाँ","CONFIDENT","Content verified: Primary examinable facts in questions align with Master Topic 32 (राजस्थानी भाषा एवं बोलियाँ)."
